timestamp,pod_name,namespace,log_level,message
2025-11-09T08:05:21.084Z,backend-api-01,dev,WARN,2025-11-09T08:05:21.084Z WARN [backend-api-01] Completed 304 GET /checkout in 310ms
2025-11-09T08:13:32.339Z,backend-api-15,dev,ERROR,2025-11-09T08:13:32.339Z ERROR [backend-api-15] ERROR: 5xx gateway error from upstream inventory.internal:5432 - response=502 Bad Gateway
2025-11-09T08:14:00.231Z,orders-13,staging,INFO,2025-11-09T08:14:00.231Z INFO [orders-13] Established connection to upstream cache.internal:8080
2025-11-09T08:31:53.655Z,payments-09,staging,INFO,2025-11-09T08:31:53.655Z INFO [payments-09] Cache hit for key=session:7620; ttl=2735s
2025-11-09T08:43:27.055Z,nginx-frontend-12,staging,INFO,"2025-11-09T08:43:27.055Z INFO [nginx-frontend-12] Graceful shutdown initiated, waiting for connections to drain"
2025-11-09T08:47:08.110Z,orders-18,staging,INFO,2025-11-09T08:47:08.110Z INFO [orders-18] Completed 204 DELETE /api/v1/orders in 343ms
2025-11-09T08:57:07.200Z,nginx-frontend-03,dev,ERROR,2025-11-09T08:57:07.200Z ERROR [nginx-frontend-03] ERROR: request timeout after 7371ms while calling db
2025-11-09T09:07:31.270Z,orders-14,dev,INFO,2025-11-09T09:07:31.270Z INFO [orders-14] Opening database transaction; connection_id=4349
2025-11-09T09:08:19.587Z,backend-api-14,dev,WARN,2025-11-09T09:08:19.587Z WARN [backend-api-14] Opening database transaction; connection_id=1100
2025-11-09T09:39:24.863Z,auth-service-04,prod,INFO,2025-11-09T09:39:24.863Z INFO [auth-service-04] Loaded config from /etc/config/env.yml
2025-11-09T09:49:39.059Z,auth-service-17,staging,DEBUG,2025-11-09T09:49:39.059Z DEBUG [auth-service-17] Established connection to upstream cache.internal:8080
2025-11-09T09:59:52.783Z,auth-service-13,staging,DEBUG,2025-11-09T09:59:52.783Z DEBUG [auth-service-13] Started request DELETE /api/v1/orders from 10.0.2.39 in 117ms
2025-11-09T10:10:18.275Z,backend-api-15,dev,ERROR,2025-11-09T10:10:18.275Z ERROR [backend-api-15] ERROR: request timeout after 17173ms while calling payments
2025-11-09T10:22:58.743Z,payments-19,dev,WARN,2025-11-09T10:22:58.743Z WARN [payments-19] Loaded config from /etc/config/app.yml
2025-11-09T10:24:11.331Z,orders-19,prod,WARN,2025-11-09T10:24:11.331Z WARN [orders-19] ERROR: 5xx gateway error from upstream cache.internal:9000 - response=502 Bad Gateway
2025-11-09T10:30:26.612Z,orders-14,staging,ERROR,2025-11-09T10:30:26.612Z ERROR [orders-14] ERROR: 5xx gateway error from upstream payments.internal:5432 - response=502 Bad Gateway
2025-11-09T10:53:04.465Z,orders-17,staging,DEBUG,"2025-11-09T10:53:04.465Z DEBUG [orders-17] Health check passed: ready=true, status=200"
2025-11-09T10:53:53.363Z,payments-17,staging,ERROR,2025-11-09T10:53:53.363Z ERROR [payments-17] ERROR: database deadlock detected; rolling back transaction
2025-11-09T10:57:21.549Z,payments-10,dev,ERROR,2025-11-09T10:57:21.549Z ERROR [payments-10] ERROR: request timeout after 3834ms while calling db
2025-11-09T11:01:51.214Z,auth-service-09,staging,INFO,2025-11-09T11:01:51.214Z INFO [auth-service-09] Loaded config from /etc/config/env.yml
2025-11-09T11:31:32.480Z,orders-01,dev,WARN,2025-11-09T11:31:32.480Z WARN [orders-01] Loaded config from /etc/config/db.yml
2025-11-09T11:38:54.502Z,orders-03,prod,ERROR,2025-11-09T11:38:54.502Z ERROR [orders-03] ERROR: OOMKilled - process terminated due to out-of-memory
2025-11-09T11:56:58.678Z,auth-service-18,prod,ERROR,2025-11-09T11:56:58.678Z ERROR [auth-service-18] ERROR: CrashLoopBackOff: container restarted 2 times
2025-11-09T12:01:07.768Z,nginx-frontend-08,dev,INFO,2025-11-09T12:01:07.768Z INFO [nginx-frontend-08] Established connection to upstream cache.internal:6379
2025-11-09T12:18:29.683Z,nginx-frontend-19,staging,INFO,2025-11-09T12:18:29.683Z INFO [nginx-frontend-19] Cache hit for key=session:7830; ttl=3362s
2025-11-09T12:25:36.298Z,orders-03,dev,INFO,"2025-11-09T12:25:36.298Z INFO [orders-03] Health check passed: ready=true, status=200"
2025-11-09T12:35:07.767Z,nginx-frontend-04,prod,ERROR,2025-11-09T12:35:07.767Z ERROR [nginx-frontend-04] ERROR: 503 Service Unavailable - downstream overloaded
2025-11-09T12:36:38.198Z,nginx-frontend-04,prod,ERROR,2025-11-09T12:36:38.198Z ERROR [nginx-frontend-04] ERROR: request timeout after 14567ms while calling inventory
2025-11-09T12:46:42.377Z,nginx-frontend-17,dev,INFO,"2025-11-09T12:46:42.377Z INFO [nginx-frontend-17] Health check passed: ready=true, status=200"
2025-11-09T12:49:45.439Z,nginx-frontend-08,staging,INFO,2025-11-09T12:49:45.439Z INFO [nginx-frontend-08] Loaded config from /etc/config/env.yml
2025-11-09T12:53:07.110Z,payments-06,dev,INFO,2025-11-09T12:53:07.110Z INFO [payments-06] Completed 200 DELETE /api/v1/orders in 84ms
2025-11-09T13:27:23.121Z,payments-11,dev,INFO,2025-11-09T13:27:23.121Z INFO [payments-11] Completed 201 GET /api/v1/items in 186ms
2025-11-09T13:28:16.206Z,nginx-frontend-07,prod,ERROR,2025-11-09T13:28:16.206Z ERROR [nginx-frontend-07] ERROR: OOMKilled - process terminated due to out-of-memory
2025-11-09T13:30:04.271Z,backend-api-01,dev,INFO,2025-11-09T13:30:04.271Z INFO [backend-api-01] Background job cleanup completed in 334ms
2025-11-09T13:35:06.196Z,nginx-frontend-03,staging,INFO,2025-11-09T13:35:06.196Z INFO [nginx-frontend-03] Background job reindex completed in 267ms
2025-11-09T13:35:37.621Z,backend-api-05,dev,DEBUG,"2025-11-09T13:35:37.621Z DEBUG [backend-api-05] Graceful shutdown initiated, waiting for connections to drain"
2025-11-09T13:59:31.022Z,auth-service-09,prod,INFO,2025-11-09T13:59:31.022Z INFO [auth-service-09] Started request DELETE /api/v1/payments from 10.0.4.36 in 151ms
2025-11-09T14:06:03.265Z,auth-service-13,staging,INFO,2025-11-09T14:06:03.265Z INFO [auth-service-13] Opening database transaction; connection_id=3967
2025-11-09T14:21:39.399Z,orders-14,staging,INFO,"2025-11-09T14:21:39.399Z INFO [orders-14] Health check passed: ready=true, status=200"
2025-11-09T14:23:17.436Z,payments-20,dev,INFO,2025-11-09T14:23:17.436Z INFO [payments-20] Established connection to upstream db.internal:8080
2025-11-09T14:27:22.857Z,backend-api-16,dev,INFO,2025-11-09T14:27:22.857Z INFO [backend-api-16] Opening database transaction; connection_id=8836
2025-11-09T15:01:07.010Z,backend-api-19,dev,INFO,2025-11-09T15:01:07.010Z INFO [backend-api-19] Started request GET /login from 10.0.1.40 in 252ms
2025-11-09T15:24:38.860Z,backend-api-10,dev,INFO,2025-11-09T15:24:38.860Z INFO [backend-api-10] Background job reindex completed in 156ms
2025-11-09T15:26:27.680Z,backend-api-09,staging,WARN,2025-11-09T15:26:27.680Z WARN [backend-api-09] Cache hit for key=session:2230; ttl=2070s
2025-11-09T16:08:49.221Z,orders-10,prod,INFO,2025-11-09T16:08:49.221Z INFO [orders-10] Started request POST /api/v1/items from 10.0.2.16 in 264ms
2025-11-09T16:18:43.659Z,backend-api-15,prod,ERROR,2025-11-09T16:18:43.659Z ERROR [backend-api-15] ERROR: OOMKilled - process terminated due to out-of-memory
2025-11-09T16:34:57.168Z,backend-api-11,dev,INFO,"2025-11-09T16:34:57.168Z INFO [backend-api-11] Graceful shutdown initiated, waiting for connections to drain"
2025-11-09T16:50:11.087Z,payments-19,dev,INFO,"2025-11-09T16:50:11.087Z INFO [payments-19] Health check passed: ready=true, status=200"
2025-11-09T17:11:47.341Z,payments-11,staging,INFO,2025-11-09T17:11:47.341Z INFO [payments-11] Opening database transaction; connection_id=5492
2025-11-09T17:32:08.858Z,auth-service-08,prod,WARN,2025-11-09T17:32:08.858Z WARN [auth-service-08] Background job reindex completed in 83ms
2025-11-09T17:34:25.082Z,backend-api-08,prod,INFO,2025-11-09T17:34:25.082Z INFO [backend-api-08] Established connection to upstream inventory.internal:5432
2025-11-09T17:52:08.509Z,nginx-frontend-03,staging,ERROR,"2025-11-09T17:52:08.509Z ERROR [nginx-frontend-03] WARN: latency spike: p95=1952ms, p99=5254ms for endpoint /health"
2025-11-09T18:13:23.442Z,auth-service-06,dev,INFO,2025-11-09T18:13:23.442Z INFO [auth-service-06] Cache hit for key=session:4304; ttl=60s
2025-11-09T18:14:23.565Z,auth-service-07,dev,INFO,2025-11-09T18:14:23.565Z INFO [auth-service-07] Started request POST /health from 10.0.4.25 in 350ms
2025-11-09T18:30:45.564Z,nginx-frontend-18,staging,ERROR,2025-11-09T18:30:45.564Z ERROR [nginx-frontend-18] ERROR: request timeout after 22224ms while calling payments
2025-11-09T18:41:43.627Z,payments-18,staging,INFO,2025-11-09T18:41:43.627Z INFO [payments-18] Started request DELETE /metrics from 10.0.0.13 in 59ms
2025-11-09T19:00:17.340Z,backend-api-18,prod,WARN,2025-11-09T19:00:17.340Z WARN [backend-api-18] Loaded config from /etc/config/env.yml
2025-11-09T19:01:58.649Z,auth-service-09,dev,ERROR,2025-11-09T19:01:58.649Z ERROR [auth-service-09] ERROR: CrashLoopBackOff: container restarted 9 times
2025-11-09T19:13:23.668Z,auth-service-13,prod,INFO,2025-11-09T19:13:23.668Z INFO [auth-service-13] User 53970 authenticated successfully
2025-11-09T19:26:47.948Z,nginx-frontend-14,staging,DEBUG,"2025-11-09T19:26:47.948Z DEBUG [nginx-frontend-14] Health check passed: ready=true, status=200"
2025-11-09T19:32:26.126Z,auth-service-04,dev,ERROR,2025-11-09T19:32:26.126Z ERROR [auth-service-04] ERROR: CrashLoopBackOff: container restarted 11 times
2025-11-09T19:41:42.913Z,nginx-frontend-14,prod,WARN,2025-11-09T19:41:42.913Z WARN [nginx-frontend-14] ERROR: 503 Service Unavailable - downstream overloaded
2025-11-09T19:57:47.422Z,payments-17,dev,INFO,2025-11-09T19:57:47.422Z INFO [payments-17] Cache hit for key=session:3924; ttl=1981s
2025-11-09T20:09:33.017Z,auth-service-04,dev,INFO,2025-11-09T20:09:33.017Z INFO [auth-service-04] Opening database transaction; connection_id=5937
2025-11-09T20:20:20.279Z,auth-service-01,prod,INFO,2025-11-09T20:20:20.279Z INFO [auth-service-01] Cache hit for key=session:5528; ttl=962s
2025-11-09T20:24:55.178Z,orders-20,staging,INFO,2025-11-09T20:24:55.178Z INFO [orders-20] Opening database transaction; connection_id=7415
2025-11-09T20:28:38.069Z,orders-18,dev,INFO,2025-11-09T20:28:38.069Z INFO [orders-18] User 68065 authenticated successfully
2025-11-09T20:32:00.426Z,backend-api-05,staging,INFO,2025-11-09T20:32:00.426Z INFO [backend-api-05] Started request PUT /metrics from 10.0.0.49 in 107ms
2025-11-09T21:00:44.882Z,backend-api-19,staging,INFO,2025-11-09T21:00:44.882Z INFO [backend-api-19] Completed 204 POST /health in 343ms
2025-11-09T21:01:54.462Z,auth-service-05,staging,INFO,2025-11-09T21:01:54.462Z INFO [auth-service-05] Opening database transaction; connection_id=4677
2025-11-09T21:05:12.683Z,payments-03,dev,INFO,2025-11-09T21:05:12.683Z INFO [payments-03] Cache hit for key=session:9335; ttl=948s
2025-11-09T21:11:32.593Z,backend-api-16,staging,INFO,"2025-11-09T21:11:32.593Z INFO [backend-api-16] Graceful shutdown initiated, waiting for connections to drain"
2025-11-09T21:16:28.936Z,backend-api-12,staging,INFO,2025-11-09T21:16:28.936Z INFO [backend-api-12] Opening database transaction; connection_id=7223
2025-11-09T21:24:01.617Z,backend-api-16,staging,INFO,2025-11-09T21:24:01.617Z INFO [backend-api-16] Background job reindex completed in 360ms
2025-11-09T21:28:46.390Z,nginx-frontend-13,staging,INFO,2025-11-09T21:28:46.390Z INFO [nginx-frontend-13] Cache hit for key=session:8975; ttl=209s
2025-11-09T21:53:51.718Z,nginx-frontend-12,prod,INFO,2025-11-09T21:53:51.718Z INFO [nginx-frontend-12] Loaded config from /etc/config/app.yml
2025-11-09T22:01:24.979Z,nginx-frontend-04,prod,DEBUG,"2025-11-09T22:01:24.979Z DEBUG [nginx-frontend-04] Graceful shutdown initiated, waiting for connections to drain"
2025-11-09T22:03:57.396Z,auth-service-01,dev,DEBUG,2025-11-09T22:03:57.396Z DEBUG [auth-service-01] Loaded config from /etc/config/app.yml
2025-11-09T22:07:49.817Z,nginx-frontend-03,dev,WARN,2025-11-09T22:07:49.817Z WARN [nginx-frontend-03] Background job cleanup completed in 96ms
2025-11-09T22:09:34.046Z,backend-api-08,prod,INFO,"2025-11-09T22:09:34.046Z INFO [backend-api-08] Health check passed: ready=true, status=200"
2025-11-09T22:48:13.740Z,auth-service-19,staging,WARN,2025-11-09T22:48:13.740Z WARN [auth-service-19] Started request DELETE /metrics from 10.0.4.37 in 366ms
2025-11-09T22:48:57.694Z,auth-service-08,dev,ERROR,2025-11-09T22:48:57.694Z ERROR [auth-service-08] ERROR: Segmentation fault (core dumped) in worker thread
2025-11-09T23:20:38.146Z,nginx-frontend-17,dev,WARN,2025-11-09T23:20:38.146Z WARN [nginx-frontend-17] Established connection to upstream payments.internal:5432
2025-11-09T23:22:26.398Z,nginx-frontend-15,dev,DEBUG,"2025-11-09T23:22:26.398Z DEBUG [nginx-frontend-15] Graceful shutdown initiated, waiting for connections to drain"
2025-11-09T23:41:51.305Z,payments-04,prod,INFO,"2025-11-09T23:41:51.305Z INFO [payments-04] Health check passed: ready=true, status=200"
2025-11-09T23:42:05.872Z,orders-13,staging,INFO,2025-11-09T23:42:05.872Z INFO [orders-13] Loaded config from /etc/config/env.yml
2025-11-10T00:22:02.365Z,backend-api-08,prod,ERROR,2025-11-10T00:22:02.365Z ERROR [backend-api-08] ERROR: request timeout after 16920ms while calling db
2025-11-10T00:38:27.091Z,nginx-frontend-13,dev,INFO,2025-11-10T00:38:27.091Z INFO [nginx-frontend-13] Background job reindex completed in 247ms
2025-11-10T00:54:44.734Z,auth-service-04,prod,INFO,"2025-11-10T00:54:44.734Z INFO [auth-service-04] Graceful shutdown initiated, waiting for connections to drain"
2025-11-10T01:28:25.067Z,payments-04,dev,ERROR,2025-11-10T01:28:25.067Z ERROR [payments-04] ERROR: OOMKilled - process terminated due to out-of-memory
2025-11-10T01:55:08.436Z,auth-service-02,dev,INFO,2025-11-10T01:55:08.436Z INFO [auth-service-02] Started request PUT /api/v1/items from 10.0.1.20 in 191ms
2025-11-10T02:11:27.809Z,payments-19,dev,DEBUG,"2025-11-10T02:11:27.809Z DEBUG [payments-19] Health check passed: ready=true, status=200"
2025-11-10T02:16:40.432Z,auth-service-12,staging,INFO,"2025-11-10T02:16:40.432Z INFO [auth-service-12] Graceful shutdown initiated, waiting for connections to drain"
2025-11-10T02:18:05.243Z,auth-service-13,staging,ERROR,2025-11-10T02:18:05.243Z ERROR [auth-service-13] ERROR: 5xx gateway error from upstream payments.internal:5432 - response=502 Bad Gateway
2025-11-10T02:32:59.252Z,payments-05,prod,WARN,2025-11-10T02:32:59.252Z WARN [payments-05] ERROR: database deadlock detected; rolling back transaction
2025-11-10T02:34:37.820Z,orders-20,dev,ERROR,2025-11-10T02:34:37.820Z ERROR [orders-20] ERROR: 5xx gateway error from upstream cache.internal:9000 - response=502 Bad Gateway
2025-11-10T02:38:28.680Z,backend-api-16,staging,INFO,"2025-11-10T02:38:28.680Z INFO [backend-api-16] Graceful shutdown initiated, waiting for connections to drain"
2025-11-10T03:14:21.189Z,orders-16,prod,DEBUG,2025-11-10T03:14:21.189Z DEBUG [orders-16] Opening database transaction; connection_id=2161
2025-11-10T03:21:53.281Z,orders-17,staging,INFO,2025-11-10T03:21:53.281Z INFO [orders-17] Completed 200 POST /checkout in 168ms
2025-11-10T03:25:38.363Z,payments-18,dev,INFO,2025-11-10T03:25:38.363Z INFO [payments-18] Completed 201 GET /api/v1/orders in 76ms
2025-11-10T03:29:03.193Z,auth-service-15,dev,INFO,2025-11-10T03:29:03.193Z INFO [auth-service-15] Opening database transaction; connection_id=1060
2025-11-10T03:37:13.986Z,payments-06,prod,ERROR,2025-11-10T03:37:13.986Z ERROR [payments-06] ERROR: ImagePullBackOff: failed to pull image myorg/auth:0.9.8
2025-11-10T03:44:17.618Z,auth-service-07,dev,ERROR,2025-11-10T03:44:17.618Z ERROR [auth-service-07] ERROR: request timeout after 2254ms while calling payments
2025-11-10T03:48:58.282Z,orders-12,staging,WARN,2025-11-10T03:48:58.282Z WARN [orders-12] Completed 201 DELETE /api/v1/orders in 388ms
2025-11-10T03:53:29.858Z,nginx-frontend-19,prod,ERROR,2025-11-10T03:53:29.858Z ERROR [nginx-frontend-19] ERROR: ImagePullBackOff: failed to pull image myorg/payments:2.1.0
2025-11-10T03:55:42.322Z,backend-api-12,dev,ERROR,2025-11-10T03:55:42.322Z ERROR [backend-api-12] ERROR: Segmentation fault (core dumped) in worker thread
2025-11-10T03:55:43.663Z,nginx-frontend-06,dev,INFO,"2025-11-10T03:55:43.663Z INFO [nginx-frontend-06] Health check passed: ready=true, status=200"
2025-11-10T03:59:06.710Z,nginx-frontend-10,staging,INFO,2025-11-10T03:59:06.710Z INFO [nginx-frontend-10] User 91663 authenticated successfully
2025-11-10T04:02:00.731Z,nginx-frontend-17,dev,INFO,2025-11-10T04:02:00.731Z INFO [nginx-frontend-17] Established connection to upstream payments.internal:6379
2025-11-10T04:12:42.360Z,backend-api-09,staging,DEBUG,2025-11-10T04:12:42.360Z DEBUG [backend-api-09] User 52189 authenticated successfully
2025-11-10T04:29:52.498Z,auth-service-20,prod,ERROR,2025-11-10T04:29:52.498Z ERROR [auth-service-20] ERROR: connection refused from auth.internal:6379
2025-11-10T04:43:43.409Z,nginx-frontend-18,staging,INFO,2025-11-10T04:43:43.409Z INFO [nginx-frontend-18] Started request DELETE /login from 10.0.3.32 in 237ms
2025-11-10T04:46:38.745Z,auth-service-07,dev,ERROR,"2025-11-10T04:46:38.745Z ERROR [auth-service-07] WARN: latency spike: p95=1602ms, p99=4821ms for endpoint /login"
2025-11-10T05:01:56.500Z,orders-01,prod,WARN,2025-11-10T05:01:56.500Z WARN [orders-01] ERROR: connection refused from cache.internal:8080
2025-11-10T05:07:12.493Z,orders-08,prod,ERROR,2025-11-10T05:07:12.493Z ERROR [orders-08] ERROR: CrashLoopBackOff: container restarted 6 times
2025-11-10T05:36:19.924Z,orders-13,dev,ERROR,2025-11-10T05:36:19.924Z ERROR [orders-13] ERROR: connection refused from inventory.internal:8080
2025-11-10T05:38:07.477Z,auth-service-18,staging,ERROR,2025-11-10T05:38:07.477Z ERROR [auth-service-18] ERROR: connection refused from db.internal:9000
2025-11-10T05:49:26.952Z,nginx-frontend-14,prod,ERROR,2025-11-10T05:49:26.952Z ERROR [nginx-frontend-14] ERROR: CrashLoopBackOff: container restarted 5 times
2025-11-10T06:04:36.651Z,orders-08,staging,INFO,2025-11-10T06:04:36.651Z INFO [orders-08] Established connection to upstream auth.internal:8080
2025-11-10T06:51:21.685Z,auth-service-13,dev,INFO,2025-11-10T06:51:21.685Z INFO [auth-service-13] Started request GET /api/v1/items from 10.0.2.43 in 150ms
2025-11-10T06:59:34.894Z,auth-service-02,staging,INFO,2025-11-10T06:59:34.894Z INFO [auth-service-02] User 24184 authenticated successfully
2025-11-10T07:18:10.347Z,backend-api-14,staging,INFO,2025-11-10T07:18:10.347Z INFO [backend-api-14] Background job report-generator completed in 16ms
2025-11-10T07:46:04.807Z,nginx-frontend-12,prod,ERROR,"2025-11-10T07:46:04.807Z ERROR [nginx-frontend-12] WARN: latency spike: p95=3340ms, p99=7789ms for endpoint /api/v1/payments"
2025-11-10T07:50:38.726Z,orders-16,staging,INFO,"2025-11-10T07:50:38.726Z INFO [orders-16] Health check passed: ready=true, status=200"
2025-11-10T07:58:34.882Z,nginx-frontend-11,staging,ERROR,2025-11-10T07:58:34.882Z ERROR [nginx-frontend-11] ERROR: CrashLoopBackOff: container restarted 7 times
2025-11-10T08:14:31.030Z,orders-04,prod,INFO,2025-11-10T08:14:31.030Z INFO [orders-04] Established connection to upstream cache.internal:8080
2025-11-10T08:20:23.870Z,nginx-frontend-18,staging,INFO,2025-11-10T08:20:23.870Z INFO [nginx-frontend-18] Background job report-generator completed in 170ms
2025-11-10T08:30:24.041Z,backend-api-16,prod,INFO,2025-11-10T08:30:24.041Z INFO [backend-api-16] User 69591 authenticated successfully
2025-11-10T09:10:03.407Z,backend-api-14,staging,INFO,2025-11-10T09:10:03.407Z INFO [backend-api-14] Started request PUT /login from 10.0.1.41 in 162ms
2025-11-10T09:13:36.465Z,nginx-frontend-05,dev,INFO,2025-11-10T09:13:36.465Z INFO [nginx-frontend-05] Background job reindex completed in 222ms
2025-11-10T09:15:52.934Z,backend-api-13,prod,INFO,2025-11-10T09:15:52.934Z INFO [backend-api-13] Started request DELETE /api/v1/items from 10.0.2.27 in 325ms
2025-11-10T09:24:41.883Z,orders-17,prod,INFO,2025-11-10T09:24:41.883Z INFO [orders-17] Established connection to upstream cache.internal:9000
2025-11-10T09:31:07.109Z,backend-api-14,dev,INFO,2025-11-10T09:31:07.109Z INFO [backend-api-14] Cache hit for key=session:4337; ttl=1722s
2025-11-10T09:38:23.101Z,payments-18,dev,INFO,2025-11-10T09:38:23.101Z INFO [payments-18] Background job report-generator completed in 439ms
2025-11-10T09:46:56.645Z,nginx-frontend-11,dev,INFO,2025-11-10T09:46:56.645Z INFO [nginx-frontend-11] Background job reindex completed in 258ms
2025-11-10T10:00:49.822Z,payments-14,staging,ERROR,"2025-11-10T10:00:49.822Z ERROR [payments-14] WARN: latency spike: p95=2117ms, p99=8244ms for endpoint /api/v1/payments"
2025-11-10T10:43:52.179Z,orders-03,dev,INFO,2025-11-10T10:43:52.179Z INFO [orders-03] Established connection to upstream db.internal:9000
2025-11-10T10:54:40.859Z,backend-api-17,staging,WARN,2025-11-10T10:54:40.859Z WARN [backend-api-17] Background job cleanup completed in 196ms
2025-11-10T11:05:48.161Z,payments-04,dev,INFO,2025-11-10T11:05:48.161Z INFO [payments-04] Completed 201 POST /metrics in 6ms
2025-11-10T11:09:52.174Z,orders-04,prod,INFO,2025-11-10T11:09:52.174Z INFO [orders-04] Background job reindex completed in 258ms
2025-11-10T11:22:18.476Z,backend-api-15,dev,INFO,"2025-11-10T11:22:18.476Z INFO [backend-api-15] Health check passed: ready=true, status=200"
2025-11-10T11:30:42.955Z,payments-03,prod,DEBUG,"2025-11-10T11:30:42.955Z DEBUG [payments-03] Health check passed: ready=true, status=200"
2025-11-10T11:38:11.208Z,payments-19,staging,INFO,"2025-11-10T11:38:11.208Z INFO [payments-19] Graceful shutdown initiated, waiting for connections to drain"
2025-11-10T12:01:32.099Z,nginx-frontend-09,prod,WARN,2025-11-10T12:01:32.099Z WARN [nginx-frontend-09] Background job report-generator completed in 306ms
2025-11-10T12:03:53.686Z,orders-14,dev,INFO,"2025-11-10T12:03:53.686Z INFO [orders-14] Health check passed: ready=true, status=200"
2025-11-10T12:15:14.380Z,backend-api-11,prod,INFO,2025-11-10T12:15:14.380Z INFO [backend-api-11] Started request PUT /api/v1/orders from 10.0.2.22 in 295ms
2025-11-10T12:21:24.454Z,nginx-frontend-19,prod,INFO,2025-11-10T12:21:24.454Z INFO [nginx-frontend-19] Background job reindex completed in 132ms
2025-11-10T12:26:34.373Z,auth-service-09,staging,INFO,"2025-11-10T12:26:34.373Z INFO [auth-service-09] Health check passed: ready=true, status=200"
2025-11-10T12:32:02.834Z,payments-06,prod,INFO,2025-11-10T12:32:02.834Z INFO [payments-06] Loaded config from /etc/config/env.yml
2025-11-10T12:40:25.972Z,nginx-frontend-11,dev,INFO,2025-11-10T12:40:25.972Z INFO [nginx-frontend-11] Started request POST /api/v1/orders from 10.0.3.31 in 181ms
2025-11-10T12:41:51.930Z,payments-20,staging,INFO,2025-11-10T12:41:51.930Z INFO [payments-20] Started request PUT /api/v1/items from 10.0.4.32 in 245ms
2025-11-10T13:01:23.976Z,backend-api-16,prod,INFO,2025-11-10T13:01:23.976Z INFO [backend-api-16] Completed 304 GET /checkout in 386ms
2025-11-10T13:15:35.026Z,auth-service-07,staging,INFO,2025-11-10T13:15:35.026Z INFO [auth-service-07] Loaded config from /etc/config/env.yml
2025-11-10T13:21:36.164Z,nginx-frontend-18,prod,INFO,2025-11-10T13:21:36.164Z INFO [nginx-frontend-18] Opening database transaction; connection_id=4112
2025-11-10T13:39:23.872Z,payments-15,staging,INFO,2025-11-10T13:39:23.872Z INFO [payments-15] Cache hit for key=session:5631; ttl=1252s
2025-11-10T13:51:30.565Z,auth-service-02,dev,INFO,"2025-11-10T13:51:30.565Z INFO [auth-service-02] Health check passed: ready=true, status=200"
2025-11-10T13:55:27.785Z,backend-api-08,staging,WARN,2025-11-10T13:55:27.785Z WARN [backend-api-08] Established connection to upstream db.internal:8080
2025-11-10T14:22:29.026Z,orders-08,prod,INFO,"2025-11-10T14:22:29.026Z INFO [orders-08] Graceful shutdown initiated, waiting for connections to drain"
2025-11-10T14:30:59.594Z,nginx-frontend-11,staging,INFO,2025-11-10T14:30:59.594Z INFO [nginx-frontend-11] Cache hit for key=session:6621; ttl=1528s
2025-11-10T14:31:15.614Z,auth-service-01,dev,WARN,2025-11-10T14:31:15.614Z WARN [auth-service-01] Established connection to upstream db.internal:9000
2025-11-10T14:39:36.483Z,orders-07,prod,INFO,2025-11-10T14:39:36.483Z INFO [orders-07] User 66468 authenticated successfully
2025-11-10T14:41:29.822Z,auth-service-13,prod,INFO,2025-11-10T14:41:29.822Z INFO [auth-service-13] Cache hit for key=session:2383; ttl=2694s
2025-11-10T14:48:50.474Z,payments-15,staging,ERROR,2025-11-10T14:48:50.474Z ERROR [payments-15] ERROR: Segmentation fault (core dumped) in worker thread
2025-11-10T14:53:46.173Z,backend-api-09,staging,INFO,"2025-11-10T14:53:46.173Z INFO [backend-api-09] Health check passed: ready=true, status=200"
2025-11-10T15:02:11.003Z,orders-02,staging,DEBUG,2025-11-10T15:02:11.003Z DEBUG [orders-02] Completed 204 POST /api/v1/payments in 23ms
2025-11-10T15:06:59.210Z,nginx-frontend-10,prod,WARN,2025-11-10T15:06:59.210Z WARN [nginx-frontend-10] User 28568 authenticated successfully
2025-11-10T15:26:59.619Z,payments-05,staging,ERROR,2025-11-10T15:26:59.619Z ERROR [payments-05] ERROR: request timeout after 26976ms while calling db
2025-11-10T15:50:11.495Z,auth-service-10,dev,INFO,2025-11-10T15:50:11.495Z INFO [auth-service-10] User 12588 authenticated successfully
2025-11-10T15:59:09.945Z,nginx-frontend-06,dev,ERROR,2025-11-10T15:59:09.945Z ERROR [nginx-frontend-06] ERROR: Segmentation fault (core dumped) in worker thread
2025-11-10T16:04:49.789Z,auth-service-08,dev,WARN,2025-11-10T16:04:49.789Z WARN [auth-service-08] Established connection to upstream payments.internal:6379
2025-11-10T16:27:28.775Z,orders-18,dev,ERROR,2025-11-10T16:27:28.775Z ERROR [orders-18] ERROR: Segmentation fault (core dumped) in worker thread
2025-11-10T16:38:57.181Z,nginx-frontend-04,staging,INFO,2025-11-10T16:38:57.181Z INFO [nginx-frontend-04] Established connection to upstream db.internal:8080
2025-11-10T16:51:12.823Z,nginx-frontend-07,prod,DEBUG,2025-11-10T16:51:12.823Z DEBUG [nginx-frontend-07] Cache hit for key=session:1890; ttl=2683s
2025-11-10T16:53:00.426Z,payments-18,prod,ERROR,2025-11-10T16:53:00.426Z ERROR [payments-18] ERROR: OOMKilled - process terminated due to out-of-memory
2025-11-10T16:54:23.244Z,backend-api-20,dev,INFO,"2025-11-10T16:54:23.244Z INFO [backend-api-20] Health check passed: ready=true, status=200"
2025-11-10T17:08:06.248Z,payments-07,staging,INFO,2025-11-10T17:08:06.248Z INFO [payments-07] Loaded config from /etc/config/env.yml
